TX,Callahan,0.23732939233243505,0.11006289308176101,0.33484934621944284,0.1567885666246322,0.2258103975535168,0.42444885987321423,0.35688944289960683,0.3776308923291007,0.19205097087378642
TX,Jones,0.23732939233243505,0.11006289308176101,0.33484934621944284,0.1567885666246322,0.2258103975535168,0.42444885987321423,0.35688944289960683,0.3776308923291007,0.19205097087378642
TX,Taylor,0.23732939233243505,0.11006289308176101,0.33484934621944284,0.1567885666246322,0.2258103975535168,0.42444885987321423,0.35688944289960683,0.3776308923291007,0.19205097087378642
OH,Portage2,0.2846214031122316,0.14779874213836477,0.2427515633882888,0.251786464901219,0.2830581039755351,0.4119121960450375,0.3056860676958481,0.38195048414216964,0.17020631067961164
OH,Summit,0.2846214031122316,0.14779874213836477,0.2427515633882888,0.251786464901219,0.2830581039755351,0.4119121960450375,0.3056860676958481,0.38195048414216964,0.17020631067961164
GA,Dougherty,0.585325567243328,0.25157232704402516,0.23706651506537807,0.5485498108448928,0.6167584097859327,0.7278361245150914,0.6182759612618659,0.6467791499971008,0.31598907766990286
GA,Lee,0.585325567243328,0.25157232704402516,0.23706651506537807,0.5485498108448928,0.6167584097859327,0.7278361245150914,0.6182759612618659,0.6467791499971008,0.31598907766990286
GA,Terrell,0.585325567243328,0.25157232704402516,0.23706651506537807,0.5485498108448928,0.6167584097859327,0.7278361245150914,0.6182759612618659,0.6467791499971008,0.31598907766990286
GA,Worth,0.585325567243328,0.25157232704402516,0.23706651506537807,0.5485498108448928,0.6167584097859327,0.7278361245150914,0.6182759612618659,0.6467791499971008,0.31598907766990286
OR,Linn,0.0802399374076328,0.14779874213836477,0.14098919840818647,0.05842791088692728,0.07351681957186544,0.43289336739521245,0.1842937961453639,0.427117759610367,0.2606189320388349
NY,Albany,0.18534295401199688,0.050314465408805034,0.21205230244457077,0.21059268600252207,0.16574923547400613,0.33953070299933774,0.11822801802665642,0.36577375775497184,0.08722694174757281
NY,Rensselaer,0.18534295401199688,0.050314465408805034,0.21205230244457077,0.21059268600252207,0.16574923547400613,0.33953070299933774,0.11822801802665642,0.36577375775497184,0.08722694174757281
NY,Saratoga,0.18534295401199688,0.050314465408805034,0.21205230244457077,0.21059268600252207,0.16574923547400613,0.33953070299933774,0.11822801802665642,0.36577375775497184,0.08722694174757281
NY,Schenectady,0.18534295401199688,0.050314465408805034,0.21205230244457077,0.21059268600252207,0.16574923547400613,0.33953070299933774,0.11822801802665642,0.36577375775497184,0.08722694174757281
NY,Schoharie,0.18534295401199688,0.050314465408805034,0.21205230244457077,0.21059268600252207,0.16574923547400613,0.33953070299933774,0.11822801802665642,0.36577375775497184,0.08722694174757281
NM,Bernalillo,0.8685560288620362,0.31761006289308175,0.3496304718590108,0.7952921395544347,0.9168195718654433,,,0.701368353916623,1.0
NM,Sandoval,0.8685560288620362,0.31761006289308175,0.3496304718590108,0.7952921395544347,0.9168195718654433,,,0.701368353916623,1.0
NM,Torrance,0.8685560288620362,0.31761006289308175,0.3496304718590108,0.7952921395544347,0.9168195718654433,,,0.701368353916623,1.0
NM,Valencia,0.8685560288620362,0.31761006289308175,0.3496304718590108,0.7952921395544347,0.9168195718654433,,,0.701368353916623,1.0
LA,Grant,0.69973050508563,0.330188679245283,0.25127913587265494,0.4358974358974359,0.8044036697247705,1.0,0.9891648288426502,0.8541485475734909,0.38971480582524265
LA,Rapides Parishes,0.69973050508563,0.330188679245283,0.25127913587265494,0.4358974358974359,0.8044036697247705,1.0,0.9891648288426502,0.8541485475734909,0.38971480582524265
PA,Blair,0.2513257411110145,0.025157232704402517,0.5042637862421832,0.09373686422866752,0.2307033639143731,0.21974642823351312,0.14172020327931728,0.214732997042964,0.07220873786407767
TX,Armstrong,0.479092410675476,0.18867924528301888,0.40022740193291645,0.38587641866330386,0.4819571865443425,0.6891380452266062,0.5229648096653562,0.5767089928683248,0.5854065533980582
TX,Carson,0.479092410675476,0.18867924528301888,0.40022740193291645,0.38587641866330386,0.4819571865443425,0.6891380452266062,0.5229648096653562,0.5767089928683248,0.5854065533980582
TX,Oldham,0.479092410675476,0.18867924528301888,0.40022740193291645,0.38587641866330386,0.4819571865443425,0.6891380452266062,0.5229648096653562,0.5767089928683248,0.5854065533980582
TX,Potter,0.479092410675476,0.18867924528301888,0.40022740193291645,0.38587641866330386,0.4819571865443425,0.6891380452266062,0.5229648096653562,0.5767089928683248,0.5854065533980582
TX,Randall,0.479092410675476,0.18867924528301888,0.40022740193291645,0.38587641866330386,0.4819571865443425,0.6891380452266062,0.5229648096653562,0.5767089928683248,0.5854065533980582
IA,Boone,0.13474745718508216,0.050314465408805034,0.2768618533257533,0.05380411937788987,0.12611620795107034,0.2567650676506765,0.12474829801515006,0.25827680176262535,0.10861650485436893
IA,Story,0.13474745718508216,0.050314465408805034,0.2768618533257533,0.05380411937788987,0.12611620795107034,0.2567650676506765,0.12474829801515006,0.25827680176262535,0.10861650485436893
AK,Anchorage,1.0,0.3490566037735849,1.0,0.8558217738545607,0.9429969418960245,0.9480319803198034,0.5036916291111324,0.8626717690033048,0.7797330097087378
AK,Matanuska-Susitna,1.0,0.3490566037735849,1.0,0.8558217738545607,0.9429969418960245,0.9480319803198034,0.5036916291111324,0.8626717690033048,0.7797330097087378
MI,Washtenaw,0.2705381204903069,0.0660377358490566,0.36668561682774303,0.14081546868432115,0.27192660550458714,0.31665720503358885,0.11909099626042766,0.32147619875920447,0.17096480582524273
